2447011.6	7.0
2447023.6	7.5
2447040.6	7.9
2447066.5	7.4
2447091.4	7.0
2447103.6	7.2
2447124.6	7.8
2447171.5	7.9
2447308.6	7.9
2447338.6	7.8
2447374.6	7.0
2447390.6	7.9
2447404.5	7.8
2447413.5	6.8
2447421.5	7.2
2447444.5	7.9
2447458.5	6.9
2447475.5	7.8
2447492.5	7.9
2447505.5	7.2
2447529.5	7.9
2447707.6	7.9
2447722.6	6.7
2447747.6	7.8
2447769.5	6.8
2447778.5	7.1
2447800.5	7.9
2447821.6	7.0
2447832.5	7.5
2447848.5	7.9
2447857.4	6.8
2447868.5	7.2
